RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
10974,13L09720,12/13/2013 7:00:00 PM,3NF,ROBBERY,,FIREARM,731,F,48,BLACK_OR_AFRICAN_AMERICAN,,2000 N BENTALOU ST,WESTERN,N/A,MONDAWMIN,39.310715826836855,-76.654381610445739,"(39.310715826836855,-76.654381610445739)",UNKNOWN,1,-76.65438161,39.310715827
10975,13L06170,12/13/2013 9:30:00 AM,6J,LARCENY,,NA,324,,,UNKNOWN,,800 FALLSWAY,EASTERN,N/A,PENN-FALLSWAY,39.298849054977325,-76.610765767024475,"(39.298849054977325,-76.610765767024475)",STREET              ,1,-76.610765767,39.2988490550001
10976,13L07572,12/18/2013 6:20:00 PM,4D,AGG. ASSAULT,,HANDS,931,F,50,BLACK_OR_AFRICAN_AMERICAN,,1200 W PRATT ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.284823514895507,-76.637454797713559,"(39.284823514895507,-76.637454797713559)",OTHER - INSIDE      ,1,-76.637454798,39.284823515
10977,13L07663,12/18/2013 8:20:00 PM,8CV,ARSON,,FIRE,531,,,UNKNOWN,,800 DRUID PARK LAKE DR,NORTHERN,N/A,RESERVOIR HILL,39.31672588548426,-76.634607786297551,"(39.31672588548426,-76.634607786297551)",ROW/TOWNHOUSE-OCC,1,-76.6346077859999,39.316725885
10978,13L08120,12/18/2013 6:00:00 PM,6G,LARCENY,,NA,511,M,48,BLACK_OR_AFRICAN_AMERICAN,,700 DRUID PARK LAKE DR,NORTHERN,N/A,RESERVOIR HILL,39.316501151492453,-76.63179195200054,"(39.316501151492453,-76.63179195200054)",OTHER - INSIDE      ,1,-76.631791952,39.3165011510001
10979,13L07290,12/18/2013 1:41:00 AM,4B,AGG. ASSAULT,,KNIFE,111,M,33,BLACK_OR_AFRICAN_AMERICAN,,0 CUSTOM HOUSE AVE,CENTRAL,N/A,DOWNTOWN,39.289692719898106,-76.609707096839486,"(39.289692719898106,-76.609707096839486)",PARKING LOT-OUTSIDE ,1,-76.609707097,39.2896927200001
10980,14A07029,1/17/2014 5:20:00 PM,3AK,ROBBERY,,KNIFE,225,M,56,WHITE,,3800 CLAREMONT ST,SOUTHEAST,N/A,HIGHLANDTOWN,39.289697801037377,-76.564682043041557,"(39.289697801037377,-76.564682043041557)",STREET              ,1,-76.5646820429999,39.289697801
10981,14A08019,1/17/2014 4:30:00 PM,6C,LARCENY,,NA,331,,,UNKNOWN,,2400 E BIDDLE ST,EASTERN,N/A,BROADWAY EAST,39.304891258172461,-76.582829516223569,"(39.304891258172461,-76.582829516223569)",OTHER - INSIDE      ,1,-76.5828295159999,39.3048912580001
10982,14A06906,1/17/2014 7:45:00 AM,7A,AUTO THEFT,,NA,425,F,41,BLACK_OR_AFRICAN_AMERICAN,,3600 BELLEVALE AVE,NORTHEAST,N/A,ROSEMONT EAST,39.356930237099292,-76.544435440024031,"(39.356930237099292,-76.544435440024031)",STREET              ,1,-76.54443544,39.356930237
10983,14A07133,1/17/2014 8:22:00 PM,3AF,ROBBERY,,FIREARM,932,F,43,BLACK_OR_AFRICAN_AMERICAN,,800 WOODWARD ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.281550203416231,-76.627567014614144,"(39.281550203416231,-76.627567014614144)",STREET              ,1,-76.627567015,39.2815502030001
10984,14A06837,1/17/2014 8:00:00 AM,6D,LARCENY FROM AUTO,,NA,824,,,UNKNOWN,,4200 FREDERICK AVE,SOUTHWEST,N/A,IRVINGTON,39.281924560972776,-76.685378426014125,"(39.281924560972776,-76.685378426014125)",STREET              ,1,-76.6853784259999,39.281924561
10985,14A07318,1/17/2014 12:01:00 AM,7A,AUTO THEFT,,NA,312,M,81,BLACK_OR_AFRICAN_AMERICAN,,800 E NORTH AVE,EASTERN,N/A,EAST BALTIMORE MIDWAY,39.311763467421422,-76.606990633876009,"(39.311763467421422,-76.606990633876009)",STREET              ,1,-76.6069906339999,39.311763467
10986,14A06857,1/17/2014 10:14:00 AM,5A,BURGLARY,,NA,933,F,35,BLACK_OR_AFRICAN_AMERICAN,,1600 W PRATT ST,SOUTHERN,N/A,NEW SOUTHWEST/MOUNT CLARE,39.285187486454397,-76.643209893368592,"(39.285187486454397,-76.643209893368592)",ROW/TOWNHOUSE-OCC,1,-76.6432098929999,39.285187486
10987,14B06571,1/17/2014 9:30:00 PM,7A,AUTO THEFT,,NA,712,M,47,BLACK_OR_AFRICAN_AMERICAN,,1000 W BALTIMORE ST,WESTERN,N/A,HOLLINS MARKET,39.28857276588576,-76.634503087174224,"(39.28857276588576,-76.634503087174224)",STREET              ,1,-76.634503087,39.2885727660001
10988,14A07410,1/13/2014 4:30:00 PM,6D,LARCENY FROM AUTO,,NA,534,F,64,WHITE,,5400 ROLAND AVE,NORTHERN,N/A,ROLAND PARK,39.359780121475822,-76.635545949355986,"(39.359780121475822,-76.635545949355986)",PARKING LOT-OUTSIDE ,1,-76.6355459489999,39.359780121
10989,14A05101,1/13/2014 9:00:00 AM,5A,BURGLARY,,NA,214,M,26,WHITE,,3300 FOSTER AVE,SOUTHEAST,N/A,CANTON,39.284334761292946,-76.569628812013633,"(39.284334761292946,-76.569628812013633)",ROW/TOWNHOUSE-OCC,1,-76.569628812,39.284334761
10990,14A05586,1/13/2014 1:00:00 AM,6E,LARCENY,,NA,213,,,UNKNOWN,,500 S BOND ST,SOUTHEAST,N/A,FELLS POINT,39.285372069320736,-76.595541485753927,"(39.285372069320736,-76.595541485753927)",STREET              ,1,-76.5955414859999,39.2853720690001
10991,14A05396,1/13/2014 6:30:00 PM,6D,LARCENY FROM AUTO,,NA,632,F,76,BLACK_OR_AFRICAN_AMERICAN,,3300 W NORTHERN PKWY,NORTHWEST,N/A,PIMLICO GOOD NEIGHBORS,39.353766084626102,-76.681080993038904,"(39.353766084626102,-76.681080993038904)",STREET              ,1,-76.681080993,39.3537660850001
10992,14A05112,1/13/2014 4:35:00 PM,3B,ROBBERY,,NA,222,F,28,WHITE,,100 N LINWOOD AVE,SOUTHEAST,N/A,PATTERSON PARK NEIGHBORHOOD,39.293452446067711,-76.576087404756521,"(39.293452446067711,-76.576087404756521)",PARK,1,-76.576087405,39.2934524460001
10993,14A05081,1/13/2014 3:00:00 PM,6D,LARCENY FROM AUTO,,NA,613,F,53,BLACK_OR_AFRICAN_AMERICAN,,3900 REISTERSTOWN RD,NORTHWEST,N/A,TOWANDA-GRANTLEY,39.332747551604598,-76.663521943266787,"(39.332747551604598,-76.663521943266787)",STREET              ,1,-76.663521943,39.3327475520001
10994,14A05139,1/13/2014 5:56:00 PM,6C,LARCENY,,NA,722,,,UNKNOWN,,1800 EDMONDSON AVE,WESTERN,N/A,HARLEM PARK,39.295024741436002,-76.647091536000161,"(39.295024741436002,-76.647091536000161)",CONVENIENCE STORE,1,-76.6470915359999,39.2950247410001
10995,13K05832,11/13/2013 10:50:00 AM,4E,COMMON ASSAULT,,NA,231,F,60,BLACK_OR_AFRICAN_AMERICAN,,3600 BOSTON ST,SOUTHEAST,N/A,CANTON INDUSTRIAL AREA,39.276792342492023,-76.566321671506216,"(39.276792342492023,-76.566321671506216)",OTHER - INSIDE      ,1,-76.566321672,39.2767923420001
10996,13K05981,11/13/2013 1:00:00 PM,4E,COMMON ASSAULT,,NA,613,F,34,BLACK_OR_AFRICAN_AMERICAN,,2800 SHIRLEY AVE,NORTHWEST,N/A,TOWANDA-GRANTLEY,39.333771188248505,-76.664055210642459,"(39.333771188248505,-76.664055210642459)",SCHOOL              ,1,-76.6640552109999,39.3337711880001
10997,13K05866,11/13/2013 11:40:00 AM,5A,BURGLARY,,NA,533,M,40,WHITE,,2200 DRUID PARK DR,NORTHERN,N/A,WOODBERRY,39.330674867238784,-76.653488494576777,"(39.330674867238784,-76.653488494576777)",ROW/TOWNHOUSE-OCC,1,-76.653488495,39.330674867
10998,13K06066,11/13/2013 3:00:00 PM,5B,BURGLARY,,NA,624,M,53,BLACK_OR_AFRICAN_AMERICAN,,2500 QUEEN ANNE RD,NORTHWEST,N/A,WINDSOR HILLS,39.315286029392773,-76.687198410795403,"(39.315286029392773,-76.687198410795403)",ROW/TOWNHOUSE-OCC,1,-76.6871984109999,39.315286029
10999,13K05714,11/13/2013 5:30:00 AM,3AK,ROBBERY,,KNIFE,442,M,53,BLACK_OR_AFRICAN_AMERICAN,,4700 CHATFORD AVE,NORTHEAST,N/A,PARKSIDE,39.324022705637603,-76.556112818527041,"(39.324022705637603,-76.556112818527041)",STREET              ,1,-76.556112819,39.3240227060001
11000,13K06442,11/13/2013 9:00:00 PM,5A,BURGLARY,,NA,513,F,32,BLACK_OR_AFRICAN_AMERICAN,,3000 FRISBY ST,NORTHERN,N/A,BETTER WAVERLY,39.325476387752609,-76.607342702289074,"(39.325476387752609,-76.607342702289074)",ROW/TOWNHOUSE-OCC,1,-76.607342702,39.325476388
11001,13K35348,11/13/2013 12:00:00 PM,6J,LARCENY,,NA,114,M,39,WHITE,,200 N CHARLES ST,CENTRAL,N/A,DOWNTOWN,39.291567583107259,-76.616184161159509,"(39.291567583107259,-76.616184161159509)",,1,-76.616184161,39.2915675830001
11002,13K06036,11/13/2013 5:05:00 PM,6C,LARCENY,,NA,835,,,UNKNOWN,,2400 FREDERICK AVE,SOUTHWEST,N/A,MILLHILL,39.2830121543156,-76.653474054806679,"(39.2830121543156,-76.653474054806679)",GROCERY/CONFECTION ,1,-76.6534740549999,39.2830121540001
11003,13K05749,11/13/2013 7:30:00 AM,4E,COMMON ASSAULT,,NA,211,F,54,BLACK_OR_AFRICAN_AMERICAN,,200 N CENTRAL AVE,SOUTHEAST,N/A,PLEASANT VIEW GARDENS,39.293954481156455,-76.60003414405044,"(39.293954481156455,-76.60003414405044)",SCHOOL              ,1,-76.6000341439999,39.2939544810001
11004,13K06289,11/13/2013 9:00:00 PM,6E,LARCENY,,NA,534,F,42,WHITE,,1300 ROLAND HEIGHTS AVE,NORTHERN,N/A,MEDFIELD,39.340434447889166,-76.640839134326868,"(39.340434447889166,-76.640839134326868)",STREET              ,1,-76.640839134,39.3404344480001
11005,13K06120,11/13/2013 8:00:00 PM,6B,LARCENY,,NA,614,F,64,WHITE,,4600 PARK HEIGHTS AVE,NORTHWEST,N/A,CENTRAL PARK HEIGHTS,39.343247059652505,-76.66887962895008,"(39.343247059652505,-76.66887962895008)",PARKING LOT-OUTSIDE ,1,-76.6688796289999,39.3432470600001
11006,13K06237,11/13/2013 8:00:00 AM,5A,BURGLARY,,NA,824,F,23,WHITE,,3400 EDMONDSON AVE,SOUTHWEST,N/A,LOWER EDMONDSON VILLAGE,39.293840254954226,-76.675137616229506,"(39.293840254954226,-76.675137616229506)",OTHER/RESIDENTIAL,1,-76.675137616,39.2938402550001
11007,13K06098,11/13/2013 7:00:00 AM,6D,LARCENY FROM AUTO,,NA,324,F,45,WHITE,,900 SOMERSET ST,EASTERN,N/A,OLDTOWN,39.300749240776867,-76.601178771096727,"(39.300749240776867,-76.601178771096727)",STREET              ,1,-76.601178771,39.3007492410001
11008,13K06097,11/13/2013 2:15:00 PM,4E,COMMON ASSAULT,,NA,835,F,30,BLACK_OR_AFRICAN_AMERICAN,,0 N ABINGTON AVE,SOUTHWEST,N/A,CARROLL-SOUTH HILTON,39.286094699430784,-76.671303277790301,"(39.286094699430784,-76.671303277790301)",ROW/TOWNHOUSE-OCC,1,-76.671303278,39.286094699
11009,13K06303,11/13/2013 9:00:00 PM,6D,LARCENY FROM AUTO,,NA,932,M,24,WHITE,,200 ROUNDHOUSE CT,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.285741356642468,-76.629758164159995,"(39.285741356642468,-76.629758164159995)",STREET              ,1,-76.629758164,39.2857413570001
11010,13L07394,12/18/2013 7:15:00 AM,2B,RAPE,,OTHER,522,F,32,BLACK_OR_AFRICAN_AMERICAN,,1100 RAMBLEWOOD RD,NORTHERN,N/A,GLEN OAKS,39.362507695457531,-76.596461958317178,"(39.362507695457531,-76.596461958317178)",ROW/TOWNHOUSE-OCC,1,-76.596461958,39.362507695
11011,13L07866,12/18/2013 8:30:00 PM,6J,LARCENY,,NA,111,F,26,WHITE,,500 E BALTIMORE ST,CENTRAL,N/A,DOWNTOWN,39.289953473343431,-76.608639528207974,"(39.289953473343431,-76.608639528207974)",BUS/AUTO            ,1,-76.608639528,39.289953473
11012,13L07892,12/18/2013 11:30:00 PM,7A,AUTO THEFT,,NA,813,,,UNKNOWN,,1400 DUKELAND ST,SOUTHWEST,N/A,NORTHWEST COMMUNITY ACTION,39.303906225087637,-76.663928873243748,"(39.303906225087637,-76.663928873243748)",PARKING LOT-OUTSIDE ,1,-76.663928873,39.303906225
11013,13L07594,12/18/2013 4:00:00 PM,5A,BURGLARY,,NA,314,M,37,BLACK_OR_AFRICAN_AMERICAN,,1200 E PRESTON ST,EASTERN,N/A,OLIVER,39.304957258334731,-76.601370976786129,"(39.304957258334731,-76.601370976786129)",ROW/TOWNHOUSE-OCC,1,-76.601370977,39.3049572580001
11014,13L07326,12/18/2013 6:50:00 AM,4E,COMMON ASSAULT,,NA,415,M,52,BLACK_OR_AFRICAN_AMERICAN,,1700 HARTSDALE RD,NORTHEAST,N/A,PERRING LOCH,39.350109818179234,-76.583835216511432,"(39.350109818179234,-76.583835216511432)",OTHER/RESIDENTIAL,1,-76.5838352169999,39.3501098180001
11015,13L07699,12/18/2013 11:40:00 PM,3JF,ROBBERY,,FIREARM,512,F,28,WHITE,,2900 SAINT PAUL ST,NORTHERN,N/A,CHARLES VILLAGE,39.323799976345668,-76.616048462167598,"(39.323799976345668,-76.616048462167598)",APT/CONDO - OCCUPIED,1,-76.616048462,39.323799976
11016,13L07706,12/18/2013 4:30:00 PM,7A,AUTO THEFT,,NA,922,F,70,BLACK_OR_AFRICAN_AMERICAN,,400 ROUNDVIEW RD,SOUTHERN,N/A,CHERRY HILL,39.249675283914428,-76.619833228729178,"(39.249675283914428,-76.619833228729178)",STREET              ,1,-76.6198332289999,39.249675284
11017,13L07504,12/18/2013 2:24:00 PM,4E,COMMON ASSAULT,,NA,423,M,,BLACK_OR_AFRICAN_AMERICAN,,2200 PINEWOOD AVE,NORTHEAST,N/A,HAMILTON HILLS,39.366111307689501,-76.570383025461084,"(39.366111307689501,-76.570383025461084)",,1,-76.570383025,39.366111308
11018,13L07273,12/18/2013 12:02:00 AM,4E,COMMON ASSAULT,,NA,444,M,27,BLACK_OR_AFRICAN_AMERICAN,,4900 TODD AVE,NORTHEAST,N/A,FRANKFORD,39.323773400910007,-76.534425649326266,"(39.323773400910007,-76.534425649326266)",APT/CONDO - OCCUPIED,1,-76.534425649,39.323773401
11019,13L07559,12/18/2013 10:00:00 AM,7A,AUTO THEFT,,NA,111,F,26,BLACK_OR_AFRICAN_AMERICAN,,100 N GAY ST,CENTRAL,N/A,DOWNTOWN,39.291890430463653,-76.609268481872562,"(39.291890430463653,-76.609268481872562)",PARKING LOT-OUTSIDE ,1,-76.6092684819999,39.2918904300001
11020,13L07366,12/18/2013 8:58:00 AM,4E,COMMON ASSAULT,,NA,714,M,39,BLACK_OR_AFRICAN_AMERICAN,,200 N MONROE ST,WESTERN,N/A,PENROSE/FAYETTE STREET OUTREACH,39.290667712431805,-76.64722361766232,"(39.290667712431805,-76.64722361766232)",STREET              ,1,-76.6472236179999,39.2906677120001
11021,13L07300,12/18/2013 3:00:00 AM,7A,AUTO THEFT,,NA,835,F,28,BLACK_OR_AFRICAN_AMERICAN,,500 POPLAR GROVE ST,SOUTHWEST,N/A,PENROSE/FAYETTE STREET OUTREACH,39.293294053505903,-76.66464545270388,"(39.293294053505903,-76.66464545270388)",STREET              ,1,-76.6646454529999,39.2932940540001
11022,13L05885,12/13/2013 6:30:00 PM,6D,LARCENY FROM AUTO,,NA,534,M,44,WHITE,,200 LONGWOOD RD,NORTHERN,N/A,ROLAND PARK,39.357348961205794,-76.640598290910376,"(39.357348961205794,-76.640598290910376)",STREET              ,1,-76.6405982909999,39.3573489610001
11023,13L05372,12/13/2013 10:30:00 AM,4E,COMMON ASSAULT,,NA,423,F,23,BLACK_OR_AFRICAN_AMERICAN,,2500 E NORTHERN PKWY,NORTHEAST,N/A,HAMILTON HILLS,39.366571121438227,-76.561042442840417,"(39.366571121438227,-76.561042442840417)",SCHOOL              ,1,-76.561042443,39.366571121
11024,13L35057,12/13/2013 8:15:00 PM,6D,LARCENY FROM AUTO,,NA,422,F,51,WHITE,,3700 EASTWOOD DR,NORTHEAST,N/A,BELAIR-PARKSIDE,39.330854530063839,-76.569292711902378,"(39.330854530063839,-76.569292711902378)",,1,-76.5692927119999,39.3308545300001
11025,15C19136,3/24/2015 12:30:00 PM,7A,AUTO THEFT,,NA,935,F,29,BLACK_OR_AFRICAN_AMERICAN,,200 S GILMOR ST,SOUTHERN,N/A,NEW SOUTHWEST/MOUNT CLARE,39.28461245324943,-76.642335399259423,"(39.28461245324943,-76.642335399259423)",STREET              ,1,-76.642335399,39.2846124530001
11026,15C19827,3/24/2015 1:00:00 PM,5A,BURGLARY,,NA,133,,,UNKNOWN,,800 BROOKS LN,CENTRAL,N/A,RESERVOIR HILL,39.315816485890373,-76.634195728894895,"(39.315816485890373,-76.634195728894895)",ROW/TOWNHOUSE-VAC,1,-76.6341957289999,39.3158164860001
11027,15C18731,3/24/2015 10:55:00 AM,4E,COMMON ASSAULT,,NA,832,F,18,BLACK_OR_AFRICAN_AMERICAN,,1200 PINE HEIGHTS AVE,SOUTHWEST,N/A,VIOLETVILLE,39.267786580858484,-76.674048282436971,"(39.267786580858484,-76.674048282436971)",SCHOOL              ,1,-76.6740482819999,39.2677865810001
11028,15C19199,3/24/2015 9:00:00 AM,5A,BURGLARY,,NA,533,F,38,WHITE,,1200 W NORTHERN PKWY,NORTHERN,N/A,SABINA-MATTFELDT,39.361323129969243,-76.647813686205822,"(39.361323129969243,-76.647813686205822)",ROW/TOWNHOUSE-OCC,1,-76.6478136859999,39.3613231300001
11029,14A12680,1/30/2014 5:30:00 PM,6E,LARCENY,,NA,622,M,40,BLACK_OR_AFRICAN_AMERICAN,,2500 GATEHOUSE DR,NORTHWEST,N/A,HOWARD PARK,39.321001791339285,-76.704533461237844,"(39.321001791339285,-76.704533461237844)",STREET              ,1,-76.704533461,39.3210017910001
11030,14A12024,1/30/2014 3:51:00 AM,3JF,ROBBERY,,FIREARM,512,F,12,BLACK_OR_AFRICAN_AMERICAN,,200 E 25TH ST,NORTHERN,N/A,BARCLAY,39.317809740521099,-76.613023191934019,"(39.317809740521099,-76.613023191934019)",ROW/TOWNHOUSE-OCC,1,-76.613023192,39.3178097410001
11031,14A12076,1/30/2014 8:00:00 AM,7A,AUTO THEFT,,NA,631,M,51,BLACK_OR_AFRICAN_AMERICAN,,4000 LABYRINTH RD,NORTHWEST,N/A,FALLSTAFF,39.360301297702705,-76.707309284324467,"(39.360301297702705,-76.707309284324467)",STREET              ,1,-76.707309284,39.360301298
11032,14A12099,1/30/2014 9:38:00 AM,3B,ROBBERY,,NA,211,F,41,WHITE,,800 E PRATT ST,SOUTHEAST,N/A,LITTLE ITALY,39.286977764847137,-76.603355608242936,"(39.286977764847137,-76.603355608242936)",STREET              ,1,-76.603355608,39.2869777650001
11033,14A12019,1/30/2014 1:50:00 AM,4B,AGG. ASSAULT,,KNIFE,714,M,23,BLACK_OR_AFRICAN_AMERICAN,,2300 W BALTIMORE ST,WESTERN,N/A,SHIPLEY HILL,39.287699060192288,-76.653818899630323,"(39.287699060192288,-76.653818899630323)",OTHER - INSIDE      ,1,-76.6538189,39.2876990600001
11034,14A12263,1/30/2014 9:00:00 AM,5A,BURGLARY,,NA,824,F,40,BLACK_OR_AFRICAN_AMERICAN,,100 ALLENDALE ST,SOUTHWEST,N/A,ALLENDALE,39.289482609617963,-76.677920973083033,"(39.289482609617963,-76.677920973083033)",ROW/TOWNHOUSE-OCC,1,-76.677920973,39.2894826100001
11035,14A12259,1/30/2014 4:00:00 PM,6G,LARCENY,,NA,443,F,24,BLACK_OR_AFRICAN_AMERICAN,,4800 LORELLY AVE,NORTHEAST,N/A,FRANKFORD,39.316090642202738,-76.547452745576265,"(39.316090642202738,-76.547452745576265)",ROW/TOWNHOUSE-OCC,1,-76.547452746,39.3160906420001
11036,14A12655,1/30/2014 1:03:00 PM,6E,LARCENY,,NA,622,M,62,BLACK_OR_AFRICAN_AMERICAN,,5300 LIBERTY HEIGHTS AVE,NORTHWEST,N/A,HOWARD PARK,39.334093502584615,-76.704967197808273,"(39.334093502584615,-76.704967197808273)",STREET              ,1,-76.704967198,39.3340935030001
11037,14B01802,1/30/2014 12:00:00 PM,6G,LARCENY,,NA,631,,,UNKNOWN,,4100 PINKNEY RD,NORTHWEST,N/A,REISTERSTOWN STATION,39.351828544032415,-76.698167082857708,"(39.351828544032415,-76.698167082857708)",OTHER - INSIDE      ,1,-76.698167083,39.3518285440001
11038,14A12411,1/30/2014 10:20:00 PM,7A,AUTO THEFT,,NA,111,F,28,BLACK_OR_AFRICAN_AMERICAN,,100 E FAYETTE ST,CENTRAL,N/A,DOWNTOWN,39.290488839184988,-76.613837511922625,"(39.290488839184988,-76.613837511922625)",STREET              ,1,-76.613837512,39.290488839
11039,14A12291,1/30/2014 4:10:00 PM,6G,LARCENY,,NA,333,,,UNKNOWN,,2700 E MONUMENT ST,EASTERN,N/A,MCELDERRY PARK,39.298810944394447,-76.579311701912687,"(39.298810944394447,-76.579311701912687)",GROCERY/CONFECTION ,1,-76.579311702,39.298810944
11040,13K06166,11/13/2013 6:00:00 PM,6D,LARCENY FROM AUTO,,NA,421,F,35,BLACK_OR_AFRICAN_AMERICAN,,4500 WEITZEL AVE,NORTHEAST,N/A,LAURAVILLE,39.343007911423243,-76.576289903245694,"(39.343007911423243,-76.576289903245694)",STREET              ,1,-76.576289903,39.343007911
11041,13K06042,11/13/2013 2:30:00 PM,5A,BURGLARY,,NA,624,M,26,BLACK_OR_AFRICAN_AMERICAN,,3900 DUVALL AVE,NORTHWEST,N/A,WINDSOR HILLS,39.319297893029038,-76.683932483613617,"(39.319297893029038,-76.683932483613617)",ROW/TOWNHOUSE-OCC,1,-76.683932484,39.3192978930001
11042,13K06061,11/13/2013 4:17:00 PM,3P,ROBBERY,,NA,733,F,27,UNKNOWN,,2500 PENNSYLVANIA AVE,WESTERN,N/A,PENN NORTH,39.310303289064244,-76.642322305644782,"(39.310303289064244,-76.642322305644782)",OTHER - INSIDE      ,1,-76.642322306,39.310303289
11043,13K06401,11/13/2013 11:30:00 AM,4E,COMMON ASSAULT,,NA,534,M,12,BLACK_OR_AFRICAN_AMERICAN,,5200 ROLAND AVE,NORTHERN,N/A,WYNDHURST,39.35756913903203,-76.634534763006528,"(39.35756913903203,-76.634534763006528)",SCHOOL              ,1,-76.634534763,39.3575691390001
11044,13K06011,11/13/2013 6:30:00 AM,7A,AUTO THEFT,,NA,426,F,34,BLACK_OR_AFRICAN_AMERICAN,,4700 BELAIR RD,NORTHEAST,N/A,WALTHERSON,39.333024135524674,-76.55938223140376,"(39.333024135524674,-76.55938223140376)",STREET              ,1,-76.559382231,39.3330241360001
11045,13K05889,11/13/2013 12:00:00 PM,6G,LARCENY,,NA,942,F,33,WHITE,,1100 LIGHT ST,SOUTHERN,N/A,FEDERAL HILL,39.276337559191241,-76.612437445285252,"(39.276337559191241,-76.612437445285252)",OTHER - INSIDE      ,1,-76.612437445,39.2763375590001
11046,13K06484,11/13/2013 5:30:00 PM,6G,LARCENY,,NA,323,M,49,BLACK_OR_AFRICAN_AMERICAN,,1100 N CAROLINE ST,EASTERN,N/A,GAY STREET,39.303811453578305,-76.598184974461958,"(39.303811453578305,-76.598184974461958)",,1,-76.5981849739999,39.303811454
11047,13K05824,11/13/2013 8:00:00 AM,7A,AUTO THEFT,,NA,625,M,47,BLACK_OR_AFRICAN_AMERICAN,,3700 COLUMBUS DR,NORTHWEST,N/A,DOLFIELD,39.338690479566878,-76.677882282140544,"(39.338690479566878,-76.677882282140544)",STREET              ,1,-76.677882282,39.33869048
11048,14A11960,1/29/2014 8:05:00 PM,3AF,ROBBERY,,FIREARM,221,M,35,UNKNOWN,,2900 PULASKI HWY,SOUTHEAST,N/A,ELLWOOD PARK/MONUMENT,39.29528131239082,-76.575958991294783,"(39.29528131239082,-76.575958991294783)",STREET              ,1,-76.5759589909999,39.295281312
11049,14A12266,1/29/2014 8:00:00 PM,7A,AUTO THEFT,,NA,442,F,57,BLACK_OR_AFRICAN_AMERICAN,,4700 ELISON AVE,NORTHEAST,N/A,PARKSIDE,39.322557808482912,-76.555904309547628,"(39.322557808482912,-76.555904309547628)",STREET              ,1,-76.55590431,39.3225578080001
11050,14A11772,1/29/2014 2:55:00 PM,3CF,ROBBERY - COMMERCIAL,,FIREARM,424,,,UNKNOWN,,6600 HARFORD RD,NORTHEAST,N/A,WESTFIELD,39.363289448919289,-76.552291113454416,"(39.363289448919289,-76.552291113454416)",CONVENIENCE STORE,1,-76.552291113,39.363289449
11051,14A11918,1/29/2014 6:00:00 PM,6D,LARCENY FROM AUTO,,NA,412,F,37,UNKNOWN,,900 E 33RD ST,NORTHEAST,N/A,EDNOR GARDENS-LAKESIDE,39.328696561659065,-76.603026929819436,"(39.328696561659065,-76.603026929819436)",PARKING LOT-OUTSIDE ,1,-76.6030269299999,39.3286965620001
11052,14A11956,1/29/2014 10:30:00 AM,5A,BURGLARY,,NA,612,F,20,BLACK_OR_AFRICAN_AMERICAN,,2900 VIOLET AVE,NORTHWEST,N/A,PARK CIRCLE,39.329405516060518,-76.662192549707001,"(39.329405516060518,-76.662192549707001)",ROW/TOWNHOUSE-OCC,1,-76.66219255,39.3294055160001
11053,14A11775,1/29/2014 3:00:00 AM,6C,LARCENY,,NA,731,,,UNKNOWN,,2000 GWYNNS FALLS PKWY,WESTERN,N/A,MONDAWMIN,39.316956019634127,-76.652317192098039,"(39.316956019634127,-76.652317192098039)",GROCERY/CONFECTION ,1,-76.6523171919999,39.3169560200001
11054,14A11405,1/29/2014 5:30:00 PM,6D,LARCENY FROM AUTO,,NA,222,M,49,BLACK_OR_AFRICAN_AMERICAN,,3100 E BALTIMORE ST,SOUTHEAST,N/A,PATTERSON PARK NEIGHBORHOOD,39.29250194086827,-76.572887835259763,"(39.29250194086827,-76.572887835259763)",STREET              ,1,-76.572887835,39.2925019410001
11055,13L05645,12/13/2013 11:20:00 PM,6D,LARCENY FROM AUTO,,NA,532,M,41,BLACK_OR_AFRICAN_AMERICAN,,2500 OAKLEY AVE,NORTHERN,N/A,CYLBURN,39.349198102275594,-76.660773693193192,"(39.349198102275594,-76.660773693193192)",ROW/TOWNHOUSE-OCC,1,-76.660773693,39.3491981020001
11056,13L05407,12/13/2013 12:40:00 PM,4C,AGG. ASSAULT,,OTHER,214,M,79,WHITE,,700 S EAST AVE,SOUTHEAST,N/A,CANTON,39.284074818622472,-76.571545290150482,"(39.284074818622472,-76.571545290150482)",STREET              ,1,-76.57154529,39.2840748190001
11057,13L05744,12/13/2013 6:20:00 PM,5D,BURGLARY,,NA,913,,,UNKNOWN,,300 E PATAPSCO AVE,SOUTHERN,N/A,BROOKLYN,39.237668207561228,-76.605606322928111,"(39.237668207561228,-76.605606322928111)",CAR  REPAIR SHOP    ,1,-76.605606323,39.2376682080001
11058,13L07991,12/13/2013 9:00:00 AM,5A,BURGLARY,,NA,444,U,,UNKNOWN,,5500 KNELL AVE,NORTHEAST,N/A,FRANKFORD,39.334620265303435,-76.544886638753226,"(39.334620265303435,-76.544886638753226)",ROW/TOWNHOUSE-OCC,1,-76.544886639,39.3346202650001
